id,key,value,type 
2486708891,natural,tree,regular
2486708892,natural,tree,regular
2486708894,natural,tree,regular
2486708896,natural,tree,regular
2486708897,natural,tree,regular
2486708899,natural,tree,regular
2486708900,amenity,bench,regular
2486708901,amenity,waste_basket,regular
2486708902,natural,tree,regular
2486708903,amenity,waste_basket,regular
2486708904,natural,tree,regular
2486708906,bicycle,no,regular
2486708906,highway,crossing,regular
2486708906,crossing,traffic_signals,regular
2486708907,bicycle,no,regular
2486708907,highway,crossing,regular
2486708907,crossing,traffic_signals,regular
2486708910,bicycle,no,regular
2486708910,highway,crossing,regular
2486708910,crossing,traffic_signals,regular
2486708913,bicycle,no,regular
2486708913,highway,crossing,regular
2486708913,crossing,traffic_signals,regular
2487994131,name,Meerkats Cafe,regular
2487994131,amenity,cafe,regular
2487994132,name,The Variety Special Playground,regular
2487994132,leisure,playground,regular
2487994133,fixme,continue,regular
2487994133,noexit,no,regular
2487994135,fixme,continue,regular
2487994135,noexit,no,regular
2487994136,entrance,main,regular
2487994137,amenity,drinking_water,regular
2487994139,highway,traffic_signals,regular
2487994142,fixme,continue,regular
2487994142,noexit,no,regular
2487994149,amenity,drinking_water,regular
2488385700,fixme,continue,regular
2488385700,noexit,no,regular
2488385706,highway,crossing,regular
2488385706,crossing,uncontrolled,regular
2488385709,highway,crossing,regular
2488385709,crossing,uncontrolled,regular
2488385716,highway,crossing,regular
2488385716,crossing,uncontrolled,regular
2488521882,highway,crossing,regular
2488521882,crossing,uncontrolled,regular
2488521894,highway,crossing,regular
2488521894,crossing,uncontrolled,regular
2488521897,highway,traffic_signals,regular
2488521899,highway,traffic_signals,regular
2488521903,highway,crossing,regular
2488521903,crossing,traffic_signals,regular
2488521908,highway,traffic_signals,regular
2488521914,highway,traffic_signals,regular
2489363909,highway,crossing,regular
2489363909,crossing,uncontrolled,regular
2489363911,highway,crossing,regular
2489363911,crossing,uncontrolled,regular
2489363914,highway,crossing,regular
2489363914,crossing,uncontrolled,regular
2489363925,highway,crossing,regular
2489363925,crossing,traffic_signals,regular
2489363928,highway,crossing,regular
2489363928,crossing,traffic_signals,regular
2489363931,highway,crossing,regular
2489363931,crossing,uncontrolled,regular
2489363937,highway,crossing,regular
2489363937,crossing,uncontrolled,regular
2489363940,highway,crossing,regular
2489363940,crossing,uncontrolled,regular
2489410385,highway,crossing,regular
2489410385,crossing,uncontrolled,regular
2489410390,highway,crossing,regular
2489410390,crossing,uncontrolled,regular
2489410394,highway,crossing,regular
2489410394,crossing,uncontrolled,regular
2489410397,highway,crossing,regular
2489410397,crossing,uncontrolled,regular
2489410471,noexit,yes,regular
2489410474,noexit,yes,regular
2489430801,bicycle,no,regular
2489430801,highway,crossing,regular
2489430801,crossing,traffic_signals,regular
2489430807,fixme,continue,regular
2489430807,noexit,no,regular
2489430814,bicycle,no,regular
2489430814,highway,crossing,regular
2489430814,crossing,traffic_signals,regular
2489430829,highway,crossing,regular
2489430829,crossing,uncontrolled,regular
2489430835,bicycle,no,regular
2489430835,highway,crossing,regular
2489430835,crossing,traffic_signals,regular
2489430846,bicycle,no,regular
2489430846,highway,crossing,regular
2489430846,crossing,traffic_signals,regular
2489430854,bicycle,no,regular
2489430854,highway,crossing,regular
2489430854,crossing,traffic_signals,regular
2489430861,bicycle,no,regular
2489430861,highway,crossing,regular
2489430861,crossing,traffic_signals,regular
2489430872,highway,crossing,regular
2489430872,crossing,uncontrolled,regular
2489430877,fixme,continue,regular
2489430877,noexit,no,regular
2489430911,noexit,yes,regular
2490651427,name,Adenia Park,regular
2490651427,leisure,park,regular
2490651429,name,Sikh Heritage Cremation Site,regular
2490651429,historic,memorial,regular
2490651432,amenity,shelter,regular
2490651442,highway,crossing,regular
2490651442,crossing,uncontrolled,regular
2490651489,highway,crossing,regular
2490651489,crossing,uncontrolled,regular
2490651498,highway,crossing,regular
2490651498,crossing,uncontrolled,regular
2490651508,highway,crossing,regular
2490651508,crossing,uncontrolled,regular
2490651544,highway,crossing,regular
2490651544,crossing,uncontrolled,regular
2490651560,highway,turning_circle,regular
2490651569,crossing,traffic_signals,regular
2490651569,highway,crossing,regular
2490651571,crossing,traffic_signals,regular
2490651571,highway,crossing,regular
2490651577,crossing,traffic_signals,regular
2490651577,highway,crossing,regular
2490651580,crossing,traffic_signals,regular
2490651580,highway,crossing,regular
2490651583,crossing,traffic_signals,regular
2490651583,highway,crossing,regular
2490651584,crossing,traffic_signals,regular
2490651584,highway,crossing,regular
2490651587,highway,crossing,regular
2490651587,crossing,uncontrolled,regular
2490651602,highway,crossing,regular
2490651602,crossing,uncontrolled,regular
2490651604,highway,crossing,regular
2490651604,crossing,uncontrolled,regular
2490651625,highway,crossing,regular
2490651625,crossing,uncontrolled,regular
2490651628,highway,crossing,regular
2490651628,crossing,uncontrolled,regular
2490651635,fixme,continue,regular
2490651635,noexit,no,regular
2490651651,highway,crossing,regular
2490651651,crossing,uncontrolled,regular
2490651684,amenity,drinking_water,regular
2490651691,fixme,continue,regular
2490651691,noexit,no,regular
2490651696,amenity,bench,regular
2490651701,amenity,waste_basket,regular
2490651718,amenity,bench,regular
2490651730,highway,crossing,regular
2490651730,crossing,uncontrolled,regular
2490651756,amenity,post_box,regular
2490651762,amenity,telephone,regular
2490651771,leisure,playground,regular
2490651776,amenity,bench,regular
2490651797,highway,crossing,regular
2490651797,crossing,uncontrolled,regular
2490651832,noexit,yes,regular
2490651837,noexit,yes,regular
2490651855,amenity,bench,regular
2491063043,highway,crossing,regular
2491063043,crossing,uncontrolled,regular
2491063054,highway,crossing,regular
2491063054,crossing,uncontrolled,regular
2491063069,highway,crossing,regular
2491063069,crossing,uncontrolled,regular
2491063074,highway,crossing,regular
2491063074,crossing,uncontrolled,regular
2491063082,highway,crossing,regular
2491063082,crossing,uncontrolled,regular
2491063099,highway,crossing,regular
2491063099,crossing,uncontrolled,regular
2491063104,highway,crossing,regular
2491063104,crossing,uncontrolled,regular
2491063110,highway,crossing,regular
2491063110,crossing,uncontrolled,regular
2491063119,highway,crossing,regular
2491063119,crossing,uncontrolled,regular
2491063132,fixme,continue,regular
2491063132,noexit,no,regular
2491097629,highway,crossing,regular
2491097629,crossing,uncontrolled,regular
2491097630,fixme,continue,regular
2491097630,noexit,no,regular
2491132255,highway,turning_circle,regular
2491132266,highway,turning_circle,regular
2491132297,highway,turning_circle,regular
2491132304,highway,turning_circle,regular
2491132306,highway,turning_circle,regular
2491132339,highway,turning_circle,regular
2492237853,highway,turning_circle,regular
2492237858,highway,turning_circle,regular
2492237864,highway,turning_circle,regular
2492237865,fixme,continue,regular
2492237865,noexit,no,regular
2492237866,noexit,yes,regular
2492237867,fixme,continue,regular
2492237867,noexit,no,regular
2492237871,highway,turning_circle,regular
2492237873,highway,crossing,regular
2492237873,crossing,uncontrolled,regular
2492237892,highway,crossing,regular
2492237892,crossing,uncontrolled,regular
2492237922,highway,crossing,regular
2492237922,crossing,uncontrolled,regular
2492237929,highway,crossing,regular
2492237929,crossing,uncontrolled,regular
2492237967,highway,crossing,regular
2492237967,crossing,uncontrolled,regular
2492237999,leisure,playground,regular
2492238003,amenity,bench,regular
2492238006,amenity,waste_basket,regular
2492238032,highway,crossing,regular
2492238032,crossing,uncontrolled,regular
2492238050,fixme,continue,regular
2492238058,highway,crossing,regular
2492238058,crossing,uncontrolled,regular
2492238064,fixme,continue,regular
2492238064,noexit,no,regular
2492238071,leisure,park,regular
2492238250,foot,yes,regular
2492238250,barrier,cycle_barrier,regular
2492238250,bicycle,yes,regular
2492238256,foot,yes,regular
2492238256,barrier,cycle_barrier,regular
2492238256,bicycle,yes,regular
2492310960,noexit,yes,regular
2492310972,noexit,yes,regular
2492511152,name,Shelley Playgroup,regular
2492511152,amenity,kindergarten,regular
2492904078,name,Bull Creek,regular
2492904078,place,suburb,regular
2492904081,name,Leeming,regular
2492904081,place,suburb,regular
2492904083,name,Parkwood,regular
2492904083,place,suburb,regular
2492904086,name,Riverton,regular
2492904086,place,suburb,regular
2492940052,name,Bateman,regular
2492940052,place,suburb,regular
2493411829,highway,crossing,regular
2493411829,crossing,zebra,regular
2493413969,natural,tree,regular
2493413970,name,Banksia?,regular
2493413970,natural,tree,regular
2493413971,natural,tree,regular
2493413972,amenity,waste_basket,regular
2493413973,name,Grasstree,regular
2493413973,natural,tree,regular
2493413974,natural,tree,regular
2493413975,natural,tree,regular
2493413976,natural,tree,regular
2493413977,natural,tree,regular
2493413978,natural,tree,regular
2493413979,amenity,bench,regular
2493413980,name,Grasstree,regular
2493413980,natural,tree,regular
2493413981,natural,tree,regular
2493413982,natural,tree,regular
2493413983,natural,tree,regular
2493413984,natural,tree,regular
2493413985,natural,tree,regular
2493413986,natural,tree,regular
2493413987,natural,tree,regular
2493413988,natural,tree,regular
2493413989,name,Grasstree,regular
2493413989,natural,tree,regular
2493413990,bench,yes,regular
2493413990,amenity,shelter,regular
2493413990,shelter_type,sun,regular
2493413991,natural,tree,regular
2493413992,natural,tree,regular
2493413993,natural,tree,regular
2493413994,natural,tree,regular
2493413995,natural,tree,regular
2493413996,name,Sheeoak?,regular
2493413996,natural,tree,regular
2493413997,natural,tree,regular
2493413998,name,Grasstree,regular
2493413998,natural,tree,regular
2493413999,natural,tree,regular
2493414000,natural,tree,regular
2493414001,natural,tree,regular
2493414002,natural,tree,regular
2493414003,natural,tree,regular
2493414004,natural,tree,regular
2493414005,name,Banksia?,regular
2493414005,natural,tree,regular
2493414006,name,Grasstree,regular
2493414006,natural,tree,regular
2493414007,natural,tree,regular
2493414008,name,Grasstree,regular
2493414008,natural,tree,regular
2493414009,natural,tree,regular
2493414010,natural,tree,regular
2493414011,natural,tree,regular
2493479455,amenity,bench,regular
2493487026,highway,turning_loop,regular
2493642516,highway,turning_circle,regular
2493642517,highway,turning_circle,regular
2493642518,highway,turning_circle,regular
2493647166,highway,turning_circle,regular
2493650472,highway,turning_circle,regular
2493650568,highway,turning_circle,regular
2493665802,highway,turning_circle,regular
2495446605,fixme,continue,regular
2495446605,noexit,no,regular
2495446636,amenity,bench,regular
2495446638,amenity,bench,regular
2495446643,amenity,bench,regular
2495446655,amenity,bench,regular
2495446658,amenity,bench,regular
2495446660,amenity,bench,regular
2495446686,tourism,picnic_site,regular
2495446703,amenity,drinking_water,regular
2495446753,amenity,waste_basket,regular
2495446802,tourism,picnic_site,regular
2495446811,natural,tree,regular
2495446816,natural,tree,regular
2495446824,natural,tree,regular
2495446834,natural,tree,regular
2495446837,entrance,main,regular
2495446839,natural,tree,regular
2495446850,tourism,picnic_site,regular
